상품코드,판매상품 ID,상품명,정가,판매가,할인율,적립율,적립예정포인트,인물,출판사,발행(출시)일자,분야
9788976784100,S000221173486,디지털도서관 구축론,"32,000","32,000",0%,3%,960,김선태,한국도서관협회,20260828,인문
9788958612650,S000220853626,서경,"19,000","17,100",10%,5%,950,박찬근,청년정신,20260827,인문
9791172541446,S000221031716,정신 나간 세상에서 아픈 사람들,"23,000","20,700",10%,5%,"1,150",조애나 치크,심심,20260826,인문
9791124706206,S000220870863,빛깔과 결을 담은 우리말,"22,000","19,800",10%,5%,"1,100",김경집,교유서가,20260826,인문
9791172792985,S000221108495,학교상담 실습,"29,000","29,000",0%,3%,870,천성문 외,박영스토리,20260825,인문
9791164804245,S000220952676,"음악, 뇌를 깨우다","20,000","18,000",10%,5%,"1,000",김양휘,프로방스,20260825,인문
9788980806942,S000220944806,지혜의 창고,"18,000","16,200",10%,1%,180,임한순,중문출판사,20260825,인문
9791136046468,S000220924510,에듀윌 KBS한국어능력시험 공식기출 실전 600제 4(1년치)+무료특강,"30,000","27,000",10%,5%,"1,500",KBS한국어진흥원,에듀윌,20260821,인문
9791194148739,S000220861698,유아 사회정서 그림책 질문 놀이: 읽고! 묻고! 놀고!,"22,000","19,800",10%,5%,"1,100",이명진,다봄교육,20260821,인문
9791194116257,S000220940150,오십에 쓰는 반야심경,"8,500","7,650",10%,5%,420,한치선,운곡서원,20260821,인문
9791199997004,S000220870309,진화의 가속도,"26,000","23,400",10%,5%,"1,300",레이 커즈와일,촐라체,20260820,인문
9791124638101,S000220861592,함께 여는 국어 수업 중등 편,"18,800","16,920",10%,5%,940,전국국어교사모임 《함께 여는 국어교육》,서해문집,20260820,인문
9791124638118,S000220861599,함께 여는 국어 수업 고등 편,"18,800","16,920",10%,5%,940,김애연 외,서해문집,20260820,인문
9788976048264,S000220508691,장자의 인생 수업,"18,000","16,200",10%,5%,900,임재성,문예춘추사,20260820,인문
9791191311839,S000220860954,교실 바깥의 마음,"17,000","15,300",10%,5%,850,최지혜 외,롤러코스터,20260820,인문
9791190818506,S000220515220,스프링북 바르다 손글씨 교정 노트,"14,400","12,960",10%,5%,720,바른 손글씨 연구소,시간과공간사,20260820,인문
9791171212316,S000220589827,오디세이,"14,000","12,600",10%,5%,700,호메로스,빚은책들,20260820,인문
9791172792787,S000220931498,용어를 통해 AEDP 쉽게 이해하기,"21,000","21,000",0%,3%,630,김소연 외,박영스토리,20260819,인문
9791124468340,S000220944684,당신의 공간은 영원한가,"28,000","25,200",10%,5%,"1,400",양진석,필름(Feelm),20260818,인문
9788965417644,S000221108268,청소년문화론,"22,000","22,000",0%,3%,660,정규영,진영사,20260817,인문
9791198601612,S000220853642,마음이 만든 귀신,"30,000","27,000",10%,5%,"1,500",한철조,한국정신분석꿈해석연구소,20260815,인문
9788969152725,S000220843776,일잘러를 꿈꾸는 삐끗교사의 오답노트,"17,000","15,300",10%,5%,850,좌충우돌성장연구소,학교도서관저널,20260814,인문
9791194954149,S000221031686,배움의 깊이를 더하는 수업,"16,800","15,120",10%,5%,840,제이 맥타이 외,템북,20260814,인문
9791168226142,S000220923390,철학은 어떻게 불안을 이기는가,"18,500","16,650",10%,5%,920,박은미,서사원,20260813,인문
9791139736342,S000220735473,영어 어원 80일간의 세계 일주,"19,900","17,910",10%,5%,990,폴 안토니 존스,현대지성,20260812,인문
9791172792688,S000220922850,상실과 애도를 위한 연민기반접근,"24,000","24,000",0%,3%,720,다르시 L. 해리스(Darcy L. Harris) 외,박영스토리,20260810,인문
9788999737985,S000220861748,해결중심치료 다시 보기,"24,000","24,000",0%,3%,720,최중진,학지사,20260810,인문
9788997724598,S000220922883,학급의 역사학,"20,000","18,000",10%,5%,"1,000",야나기 하루오,교육을바꾸는사람들,20260810,인문
9791172791339,S000220862089,학교: 누군가는 실패한다,"20,000","20,000",0%,3%,600,David F. Labaree,박영스토리,20260810,인문
9791169852210,S000220663823,오디세이,"19,800","17,820",10%,5%,990,김상근,페이지2북스,20260810,인문
9791168274808,S000220634287,다산의 기록법,"20,000","18,000",10%,5%,"1,000",조윤제,오아시스,20260807,인문
9791192887081,S000220783136,신지학,"28,000","25,200",10%,5%,"1,400",루돌프 슈타이너,한국인지학출판사,20260805,인문
9791140719785,S000220734603,깨달은 들짐승처럼 살기로 했다,"18,000","16,200",10%,5%,900,한그루(뉴욕털게),더퀘스트,20260805,인문
9791166572364,S000220525422,나를 지키는 뇌과학,"21,000","18,900",10%,5%,"1,050",여르미,센시오,20260803,인문
9791191716474,S000220616137,상냥한 지옥,"18,000","16,200",10%,5%,900,이리나 그리고레,다다서재,20260803,인문
9791170791003,S000220699784,오디세이아를 한 번도 안 읽어 볼 수는 없잖아,"24,000","21,600",10%,5%,"1,200",호메로스,올드스테어즈,20260801,인문
9791174576309,S000220700524,발달장애 대전,"38,500","34,650",10%,5%,"1,920",구로사카 마유코,이담북스,20260731,인문
9791124627136,S000220647904,일 년 열두 달 유아 디지털 놀이,"22,000","19,800",10%,5%,"1,100",남동윤 외,교육과실천,20260731,인문
9788965968238,S000220514729,한동일의 로마법 수업,"22,000","19,800",10%,5%,"1,100",한동일,흐름출판,20260731,인문
9788999737640,S000220853880,자폐 범주성 장애,"34,000","34,000",0%,3%,"1,020","Prelock, Patricia A. 외",학지사,20260730,인문
9788937449635,S000220646731,"오뒷세이아, 어떻게 읽을 것인가","22,000","19,800",10%,5%,"1,100",김태진,민음사,20260730,인문
9791168731875,S000220664753,배설 스펙터클,"19,800","17,820",10%,5%,990,워릭 앤더슨,오월의봄,20260730,인문
9791124649633,S000220700579,흔들릴 때마다 나는 빅터 프랭클을 읽었다,"17,800","16,020",10%,5%,890,빅터 프랭클,닻,20260730,인문
9791124468302,S000220634221,데일 카네기의 인간관계 수업,"18,800","16,920",10%,5%,940,데일 카네기,필름(Feelm),20260729,인문
9788997743742,S000220564308,나를 세우는 고전 12권,"17,900","16,110",10%,5%,890,노진화,진성북스,20260729,인문
9791193378731,S000220662701,디자인 뮤지엄,"33,000","29,700",10%,5%,"1,650",김신,북트리거,20260727,인문
9788958612643,S000220563225,주역,"20,000","18,000",10%,5%,"1,000",박찬근,청년정신,20260727,인문
9788920055614,S000220465302,"응급간호학 (26-2학기,워크북포함)","29,500","29,500",0%,0%,0,이수진 외,한국방송통신대학교출판문화원,20260725,인문
9791175490871,S000220454099,망명과 지성,"29,000","29,000",0%,3%,870,권성우,소명출판,20260725,인문
9791163864769,S000216507404,은동진 쌤의 한국사능력검정시험 QR(큐알) 한권으로 끝내기,"24,000","21,600",10%,5%,"1,200",은동진,예문에듀,20260725,인문
9788920055461,S000220465288,"여성복지론 (26-2학기,워크북포함)","23,500","23,500",0%,0%,0,박미진 외,한국방송통신대학교출판문화원,20260725,인문
9788920056017,S000220465290,"사례관리론 (26-2학기,워크북포함)","22,400","22,400",0%,0%,0,이현숙 외,한국방송통신대학교출판문화원,20260725,인문
9788959409020,S000220589310,나의 우아한 목기 시대,"22,000","19,800",10%,5%,"1,100",이정환,시대의창,20260725,인문
9791194544371,S000220716311,"나는, 겨울, 강철무지개(양장본 Hardcover)","35,000","35,000",0%,3%,"1,050",전동진,문학들,20260724,인문
9788901300290,S000220623259,철학카페에서 문학 읽기,"20,000","18,000",10%,5%,"1,000",김용규,웅진지식하우스,20260724,인문
9791155507186,S000220618939,논어어법사전,"40,000","40,000",0%,3%,"1,200",변형우,성균관대학교출판부,20260721,인문
9791193282816,S000220563960,공자 인생수업: 흔들리는 세상 속에서 나를 지키는 방법,"17,500","15,750",10%,5%,870,이길환,하이스트,20260720,인문
9791190976428,S000220589404,이야기와 필사로 만나는 논어,"8,500","7,650",10%,5%,420,공자,큰그림,20260720,인문
8809507026399,S000220574973,피동사동 카드,"35,000","35,000",0%,0%,0,박가은 외,와이즈박스,20260716,인문
9791191959475,S000220226728,읽고 싶은 소설이 생겼다,"19,000","17,100",10%,5%,950,문화라,바틀비,20260716,인문
9791140719150,S000220226357,숲과 문명,"35,000","31,500",10%,5%,"1,750",존 펄린,더퀘스트,20260715,인문
9791130681924,S000220438455,토지 필사 노트,"25,000","22,500",10%,5%,"1,250",박경리,다산초당,20260715,인문
9791193205945,S000220489456,현직 영어 쌤들의 바로 통하는 영어 수업 루틴 찐 실전 ChatGPT,"19,000","17,100",10%,5%,950,권수정 외,광문각출판미디어,20260715,인문
9791175780330,S000220428531,넘어진 만큼만 아파하기로 했다,"19,000","17,100",10%,5%,950,이현재,부키,20260715,인문
9791194627289,S000220500869,잠들기 전 마지막 생각이 내일을 결정한다,"18,000","16,200",10%,5%,900,김범준,웨일북(whalebooks),20260715,인문
9788962627121,S000220524130,책 읽고 싶어서 회사를 그만뒀습니다,"18,000","16,200",10%,5%,900,미야케 가호,동아시아,20260715,인문
9791199916517,S000220616748,9이닝의 심리학,"18,000","16,200",10%,5%,900,정종진,늘숲,20260715,인문
9791199905009,S000220465966,한 권으로 끝내는 명리학 3대 고전,"25,000","22,500",10%,5%,"1,250",루이,퍼블리셔큐,20260714,인문
9791192023144,S000220511626,엑조티시즘에 관한 에세이: 다양성의 미학,"14,000","12,600",10%,5%,700,빅토르 세갈렌,텍스트 프레스,20260713,인문
9791175010697,S000220510887,따라 읽다가 저절로 동시 쓰는 법,"25,000","22,500",10%,5%,"1,250",이안,걷는사람,20260712,인문
9791160738209,S000221063263,생각하는 수학 수업을 위한 수학 과제,"38,000","38,000",0%,3%,"1,140",Peter Liljedahl 외,경문사,20260711,인문
9788930625678,S000220514672,우리들의 윤리학,"28,000","28,000",0%,3%,840,박찬구,서광사,20260710,인문
9791124671009,S000220441752,조연현의 작고 문인 사신철을 만나다 1,"25,000","22,500",10%,5%,"1,250",박종석,다산서림,20260710,인문
9791172792534,S000220430831,좋은 교육과정 프레임워크,"18,000","18,000",0%,3%,540,성열관 외,박영스토리,20260710,인문
9788920052859,S000216985529,"오픈소스기반데이터분석 (26-2학기,워크북포함)","34,200","34,200",0%,0%,0,정재화 외,한국방송통신대학교출판문화원,20260706,인문
9788920055386,S000220465282,"벤처창업론 (26-2학기,워크북포함)","30,800","30,800",0%,0%,0,이중석 외,한국방송통신대학교출판문화원,20260706,인문
9791191642926,S000220645545,언어치료도구상자 11편 동사(워크북),"28,000","25,200",10%,5%,"1,400",강세라 외,봄비와씨앗,20260706,인문
9788920053054,S000216985538,"고위험모아간호학 (26-2학기,워크북포함)","26,700","26,700",0%,0%,0,정지연 외,한국방송통신대학교출판문화원,20260706,인문
9788920050336,S000213898463,"놀이지도 (26-2학기,워크북포함)","26,600","26,600",0%,3%,790,김희태 외,한국방송통신대학교출판문화원,20260706,인문
9788920052842,S000216985530,"프로그래밍언어론 (26-2학기,워크북포함)","26,000","26,000",0%,0%,0,우균 외,한국방송통신대학교출판문화원,20260706,인문
9788920049101,S000213898449,"개별행정법 (26-2학기,워크북포함)","23,700","23,700",0%,3%,710,임재홍,한국방송통신대학교출판문화원,20260706,인문
9788920052828,S000216985505,"생활법률 (26-2학기,워크북포함)","23,200","23,200",0%,0%,0,임재홍 외,한국방송통신대학교출판문화원,20260706,인문
9788920039584,S000000458502,"역사의현장을찾아서 (26-2학기,워크북포함)","22,800","22,800",0%,3%,680,송찬섭 외,한국방송통신대학교출판문화원,20260706,인문
9788920052675,S000216985525,"노인복지론 (26-2학기,워크북포함)","22,500","22,500",0%,0%,0,성미애 외,한국방송통신대학교출판문화원,20260706,인문
9788920043215,S000061448864,"아동복지 (26-2학기,워크북포함)","22,500","22,500",0%,3%,670,박선희 외,한국방송통신대학교출판문화원,20260706,인문
9788920046124,S000203904167,"여론조사의이해 (26-2학기,워크북포함)","21,900","21,900",0%,3%,650,이계오 외,한국방송통신대학교출판문화원,20260706,인문
9788920050169,S000213898455,"대중영화의이해 (26-2학기,워크북포함)","21,800","21,800",0%,3%,650,장일 외,한국방송통신대학교출판문화원,20260706,인문
9788920051760,S000216985509,"사회복지학개론 (26-2학기,워크북포함)","21,700","21,700",0%,0%,0,유범상,한국방송통신대학교출판문화원,20260706,인문
9788920043086,S000061448853,"유아동작교육 (26-2학기,워크북포함)","21,500","21,500",0%,3%,640,김정숙 외,한국방송통신대학교출판문화원,20260706,인문
9788920050213,S000213898467,"선형대수 (26-2학기,워크북포함)","21,400","21,400",0%,3%,640,손진곤 외,한국방송통신대학교출판문화원,20260706,인문
9788920055737,S000220465285,"홍보론 (26-2학기,워크북포함)","21,300","21,300",0%,0%,0,강승구 외,한국방송통신대학교출판문화원,20260706,인문
9791199517226,S000220466233,알아차림,"21,000","18,900",10%,5%,"1,050",대니얼 J. 시겔,하루헌,20260706,인문
9788920050183,S000213898451,"사회복지정책론 (26-2학기,워크북포함)","18,700","18,700",0%,3%,560,문병기 외,한국방송통신대학교출판문화원,20260706,인문
9788920043338,S000061448870,"현대일본사회론 (26-2학기,워크북포함)","18,600","18,600",0%,3%,550,정현숙,한국방송통신대학교출판문화원,20260706,인문
9788920033025,S000000458203,"지역사회간호학 (26-2학기,워크북포함)","18,500","18,500",0%,0%,0,김영임 외,한국방송통신대학교출판문화원,20260706,인문
9788920052798,S000216985500,"어린이영어지도 (26-2학기,워크북포함)","18,400","18,400",0%,0%,0,박윤주 외,한국방송통신대학교출판문화원,20260706,인문
9788920052873,S000216985502,"일본어기초2 (26-2학기,워크북포함)","18,200","18,200",0%,0%,0,김보경 외,한국방송통신대학교출판문화원,20260706,인문
9788920046100,S000203904159,"사회복지조사론 (26-2학기,워크북포함)","18,000","18,000",0%,3%,540,김영애 외,한국방송통신대학교출판문화원,20260706,인문
9788920042980,S000061448844,"데이터과학개론 (26-2학기,워크북포함)","18,000","18,000",0%,3%,540,장영재 외,한국방송통신대학교출판문화원,20260706,인문
9788920055485,S000220465271,"영작문1 (26-2학기,워크북포함)","17,500","17,500",0%,0%,0,박동우 외,한국방송통신대학교출판문화원,20260706,인문
9788920025242,S000000457891,"간호이론 (26-2학기,워크북포함)","17,200","17,200",0%,0%,0,최윤경 외,한국방송통신대학교출판문화원,20260706,인문
9791124095560,S000220623901,2026년 제27회 젊은평론가상 수상작품집,"17,000","15,300",10%,1%,170,박인성 외,작가,20260706,인문
9788920018800,S000000457622,"성·사랑·사회 (26-2학기,워크북포함)","16,800","16,800",0%,0%,0,김엘리 외,한국방송통신대학교출판문화원,20260706,인문
9788920052781,S000216985499,"생활영어 (26-2학기,워크북포함)","16,700","16,700",0%,0%,0,한예림 외,한국방송통신대학교출판문화원,20260706,인문
